it-codigo;Custo
70.0127.00151;1,40
70.0829.00007;3,73
70.0127.00297;0,95
70.0127.00583;0,89
70.0127.00712;1,23
70.0127.00600;3,28
70.0127.00613;4,16
70.0127.00068;8,31
70.0127.00078;4,76
70.0127.00104;4,80
70.0127.00139;4,87
70.0127.00159;4,74
70.0127.00164;8,97
70.0127.00170;6,35
70.0127.00327;3,96
70.0127.00350;4,38
70.0829.00029;8,37
70.0829.00046;5,24
70.0499.02378;350,00
70.0127.00329;0,82
70.0127.00330;1,82
70.0127.00352;1,55
70.0127.00353;1,83
70.0127.00711;21,12
70.0127.00331;1,19
70.0127.00354;4,65
15.0856.00127;230,00
15.0856.00116;230,00
15.0856.00068;19,29
15.0856.00069;42,90
70.0856.00502;32,90
15.0856.00065;41,40
15.0856.00107;26,90
15.0856.00122;58,00
15.0856.00117;18,90
70.0856.00467;45,00
15.0856.00094;2681,58
15.0856.00087;1638,14
15.0856.00088;562,86
15.0856.00097;16610,00
15.0856.00095;19970,00
70.0855.00397;50,00
70.0499.02134;350,00
15.0127.00078;14,54
15.0127.00086;104,30
15.0127.00080;240,65
15.0127.00075;296,08
15.0127.00076;190,86
70.0499.02577;220,00
15.0856.00051;0,11
15.0856.00125;154,20
15.0856.00126;138,75
15.0856.00119;227,50
1001000433;7,37
70.0829.00022;24,61
70.0127.00714;5,17
1001000426;17,71
15.0856.00111;142,50
15.0856.00110;121,30
15.0856.00066;88,80
15.0856.00067;21,25
15.0856.00105;116,25
1000400307;7,00
80.0855.00019;2480,00
80.0855.00020;2210,00
70.0855.00370;5200,00
70.0499.02132;150,00
15.0127.00093;32,43
15.0127.00070;14,90
15.0127.00087;8,90
15.0127.00089;1224,88
15.0195.00486;0,38
15.0195.00196;0,38
15.0195.00586;0,38
15.0853.00009;0,38
9995000121;75,00
70.0499.02535;18,75
70.0499.02568;1,27
70.0829.00198;8,69
70.0829.00199;8,69
70.0829.00203;5,23
70.0829.00206;5,23
70.0829.00191;6,80
70.0829.00190;6,80
70.0829.00193;6,80
70.0829.00194;6,80
70.0856.00377;27,76
70.0856.00370;38,36
70.0001.04115;9,00
2020600350;239,90
15.0856.00100;117,25
15.0856.00101;83,40
15.0856.00108;59,43
1515500279;95,71
1515500286;136,93
1515500309;63,80
15.0195.00613;578,63
15.0195.00581;6,94
70.0195.04458;1,03
70.0499.02437;510,00
15.0856.00070;459,49
15.0856.00099;50,00
15.0856.00128;85,00
15.0856.00129;85,00
15.0856.00130;90,00
15.0127.00065;49,21
15.0127.00066;23,97
15.0127.00090;10,61
70.0856.00010;8,93
15.0001.00464;0,11
15.0195.00069;0,11
80.0195.00112;4980,00
70.0065.00254;6,33
70.0065.00642;6,19
70.0195.04157;1,82
70.0195.04100;3,75
70.0195.04129;2,99
70.0813.00099;2,51
70.0856.00380;15,41
15.0001.00342;17,32
70.0127.01110;60,00
70.0127.01111;25,00
70.0127.01112;20,00
70.0127.01116;15,00
15.0856.00083;48,16
15.0856.00084;53,64
15.0856.00092;456,13
15.0856.00093;635,00
15.0856.00091;459,81
15.0856.00071;873,83
15.0856.00082;337,15
15.0856.00086;473,00
15.0856.00096;868,30
3030100066;0,18
70.0499.02576;1350,00
15.0127.00063;1060,95
15.0127.00064;138,63
15.0127.00067;177,34
15.0127.00092;4631,25
70.0856.00348;700,00
9995000189;102,00
70.0499.02438;440,16
70.0499.02526;1020,29
70.0499.02517;457,14
70.0499.02522;618,57
70.0499.02529;2000,00
1001000425;16,17
70.0499.02355;510,00
80.0453.00014;296,00
15.0195.00673;60,00
70.0237.00097;8,03
70.0237.00098;7,91
70.0237.00099;4,64
70.0856.00009;6,67
70.0813.00112;7,79
70.0195.02205;4,30
70.0535.00015;2,01
70.0065.02141;2,84
70.0195.02206;2,13
70.0195.02227;8,22
80.0856.00025;448,80
70.0499.02373;85,71
80.0001.00474;566,88
70.0856.00006;152,00
1515500282;88,13
70.0499.02216;1500,00
2020300056;54,00
1001000134;8,80
80.0499.00111;330,00
15.0195.00616;252,00
80.0855.00022;12903,00
70.0856.00416;712,86
70.0856.00414;800,00
15.0195.00516;3,20
15.0195.00660;6,10
70.0855.00400;25,80
70.0855.00405;25,80
70.0499.02298;59,00
70.0856.00562;28,00
15.0195.00674;553,71
70.0499.01613;167,80
70.0856.00432;95,00
70.0856.00456;95,00
70.0855.00401;675,00
70.0855.00402;1350,00
70.0855.00399;975,00
70.0855.00403;1200,00
70.0856.00563;25,27
15.0856.00098;450,00
15.0195.00725;800,35
15.0195.00670;927,47
2020300091;2250,00
2020300097;52,00
15.0856.00137;480,00
15.0195.00742;318,24
15.0195.000641;24,99
15.0195.00639;26,37
15.0195.00640;29,45
15.0195.00348;2095,00
70.0499.02382;421,43
15.0001.00344;3,45
70.0856.00436;520,00
70.0855.00381;44,00
70.0855.00391;46,00
70.0195.04342;400,00
2020300012;42,00
15.0856.00112;5,00
70.0195.05775;2,59
70.0856.00434;420,00
15.0195.00614;224,64
80.0856.00033;1300,00
15.0195.00724;872,16
15.0856.00123;65,00
15.0856.00124;60,00
1515500314;68,11
1515500276;156,25
70.0499.01224;400,00
1000900072;9,87
80.0856.00034;1200,00
1001000437;22,14
1001000427;17,25
1001000440;7,94
15.0195.00559;1595,00
70.0856.00192;250,00
15.0856.00115;4,10
15.0195.00723;1340,00
15.0856.00145;65,00
15.0856.00135;58,90
15.0856.00136;76,90
1001000439;20,04
70.0856.00034;20,29
70.0613.00021;18,00
1000900050;9,20
15.0856.00156;8,50
15.0856.00149;56,15
70.0195.05692;590,00
15.0856.00085;641,60
70.0195.04716;350,00
15.0856.00153;1,40
15.0856.00155;0,20
15.0856.00075;6,88
80.0195.00094;5250,00
70.0856.00585;138,00
2020300061;42,00
2020300064;42,00
15.0856.00151;99,70
15.0856.00147;358,00
15.0856.00148;336,10
15.0856.00146;243,90
15.0856.00165;761,31
15.0856.00166;1282,61
15.0856.00164;1405,71
1001000308;21,00
70.0195.06143;89,90
1001000406;26,84
15.0856.00133;714,30
15.0856.00078;138,44
1515500296;103,93
1001000256;18,00
15.0856.00080;750,00
15.0856.00081;650,00
70.0856.00647;84,41
70.0856.00648;99,34
70.0856.00549;21,36
70.0856.00632;16,20
15.0535.00017;238,00
80.0499.00116;600,00
70.0001.03149;55,00
70.0856.00641;800,00
70.0856.00527;21,55
70.0856.00542;23,00
70.0856.00336;850,00
70.0856.00340;2524,29
70.0856.00705;3414,29
15.0001.00349;10,00
15.0001.00351;0,48
15.0001.00460;13,30
15.0001.00350;7,00
15.0195.00760;201,81
70.0499.02126;490,00
15.0001.00127;0,99
15.0195.00468;4,29
70.0499.02604;400,00
9992300007;32,50
15.0195.00758;2370,00
15.0195.00766;56,25
15.0195.00773;26,85
15.0195.00774;21,95
15.0195.00783;36,90
15.0195.00799;35,65
15.0195.00804;82,10
80.0856.00043;521,43
80.0856.00020;200,00
80.0856.00021;210,00
2020400100;19931,06
15.0195.00761;250,00
15.0195.00785;26,90
15.0195.00787;20,90
15.0195.00796;20,90
15.0195.00797;20,90
15.0195.00798;28,90
15.0195.00802;36,90
15.0195.00803;135,90
15.0195.00790;24,90
15.0195.00793;28,90
80.0856.00026;640,00
70.0195.06260;0,22
1515500295;71,37
1515500300;76,38
1515500301;53,89
15.0195.00667;35,76
15.0195.00609;33,60
15.0535.00013;84,50
70.0856.00599;155,00
70.0856.00334;622,86
15.0856.00159;2,75
15.0856.00074;14,20
70.0499.02642;150,00
15.0856.00076;137,00
15.0535.00014;159,02
15.0535.00015;203,26
15.0535.00016;59,39
15.0856.00160;855,00
15.0856.00162;220,00
70.0499.02162;271,37
70.0499.02178;269,14
2020600437;51,00
70.0856.00656;650,00
15.0195.00805;74,90
70.0856.00653;698,57
15.0856.00073;77,00
80.0195.00126;5250,00
70.0856.00165;346,00
15.0195.00813;100,37
15.0856.00161;360,00
15.0195.00759;760,32
70.0856.00713;3928,57
80.0813.00005;1956,48
80.0127.00024;1,56
70.0499.02641;43,00
70.0535.00268;573,00
15.0195.00821;146,85
70.0856.00595;530,00
70.0856.00597;435,40
15.0797.00012;3,50
80.0195.00131;5000,00
80.0499.00134;1990,00
70.0856.00714;240,00
70.0856.00316;150,00
2020300015;42,00
2020600436;48,90
9994100024;13,75
70.0856.00681;280,00
70.0856.00531;230,00
15.0195.00756;5,30
15.0195.00843;1417,44
70.0195.03567;450,00
70.0856.00736;680,00
15.0195.00234;1,00
15.0195.00634;41,50
70.0856.00750;2045,41
2020300099;178,87
70.0856.00732;350,00
15.0195.00833;1,40
70.0001.03495;7,65
70.0001.03497;13,05
70.0001.03438;11,52
80.0001.00427;114,75
70.0521.00216;3,25
80.0001.00414;145,35
15.0195.00504;8,75
15.0856.00106;111,25
2020400127;26,80
15.0195.00829;919,30
70.0856.00818;1073,25
70.0856.00811;179,46
70.0856.00812;179,47
70.0856.00813;179,47
70.0856.00814;179,47
70.0856.00815;179,47
70.0856.00816;179,47
70.0856.00817;179,47
70.0856.00551;179,62
15.0856.00035;507,40
70.0856.00724;1073,25
15.0001.00246;1,40
15.0001.00247;0,75
15.0081.00024;20,00
15.0001.00346;5,19
15.0195.00322;1,20
70.0856.00652;800,00
1001000445;17,90
15.0856.00168;17,34
1515500308;93,91
15.0191.00033;0,27
70.0195.06310;2,05
70.0856.00654;320,00
15.0001.00373;7,78
2020600439;55,90
15.0195.00886;814,60
15.0195.00854;183,18
15.0195.00847;319,00
1001000443;8,90
1001000444;8,90
70.0856.00693;220,00
15.0856.00175;95,97
15.0195.00202;35,90
2020400075;6,45
70.0856.00823;346,00
15.0195.00694;30,53
80.0195.00142;4900,00
15.0191.00046;434,83
15.0191.00047;438,03
15.0195.00547;268,77
15.0195.00546;348,04
3030100045;254,57
15.0195.00467;0,56
70.0856.00857;650,00
15.0535.00004;0,46
15.0001.00371;1,23
70.0001.01904;33,70
70.0001.04141;33,70
70.0856.00712;115,00
70.0195.05065;1,00
70.0195.05807;48,00
70.0856.00860;740,00
80.0195.00144;4900,00
70.0856.00292;950,00
70.0191.01068;63,18
70.0191.01069;15,52
70.0191.01070;6,68
70.0191.01077;13,58
70.0191.01078;52,64
70.0856.00392;1250,00
70.0856.00859;60,00
70.0856.00861;50,00
70.0856.00863;50,00
70.0191.01079;10300,00
70.0191.01071;1062,00
15.0195.00906;1267,30
15.0001.00370;3,30
70.0191.01072;131,40
70.0191.01073;50,40
70.0191.01074;39,60
70.0191.01075;77,40
70.0191.01076;77,40
15.0191.00041;65,50
15.0499.00200;244,56
70.0499.02715;520,00
15.0191.00042;793,67
70.0001.04190;30,00
70.0499.02717;520,00
2020600440;178,87
2020600441;178,87
15.0065.00014;40,12
15.0065.00015;15,61
15.0065.00016;341,52
15.0065.00017;52,76
15.0065.00018;29,80
15.0065.00019;21,18
15.0065.00020;33,47
15.0065.00021;33,47
15.0065.00022;70,00
15.0065.00025;33,47
15.0001.00381;2,18
15.0856.00103;6,60
15.0001.00372;0,70
15.0195.00433;0,48
15.0195.00925;1213,49
70.0856.00920;180,00
70.0856.00309;913,00
70.0195.00185;7,85
70.0195.02121;5,53
70.0195.05036;3,50
70.0127.00804;10,00
70.0195.02686;5,80
70.0127.00792;10,00
70.0195.04465;4,50
70.0195.04732;59,88
70.0535.00028;4,85
15.0195.00972;75,10
15.0195.01009;72,40
15.0195.01035;476,90
2120400027;89,92
15.0195.00702;54,48
15.0195.00595;50,16
15.0195.00939;495,84
70.0195.06652;317,02
70.0195.05209;195,00
70.0195.05468;13,09
80.0195.00147;5500,00
15.0195.00554;120,42
70.0856.00940;490,00
15.0195.00699;114,38
70.0195.04195;400,00
15.0195.00969;134,80
70.0195.03761;7,53
70.0195.04457;8,18
70.0195.04475;4,58
70.0499.00703;2,70
70.0499.01788;2,70
15.0195.00983;159,00
15.0001.00071;1,23
15.0195.00999;89,50
15.0195.01002;94,80
70.0856.00310;470,00
70.0856.00939;450,00
9995000180;229,00
15.0001.00242;0,10
15.0001.00422;0,15
15.0001.00425;1,26
15.0856.00184;10,95
15.0001.00398;2,30
15.0856.00176;372,39
70.0856.00922;90,00
70.0499.02675;380,00
70.0499.02673;330,00
70.0856.01033;155,00
70.0856.01034;155,00
70.0856.00928;600,00
70.0195.06118;160,00
9992300026;199,90
2020300100;50,00
70.0499.02585;71,50
70.0856.01023;20,22
70.0856.00942;495,00
70.0856.00846;61,90
70.0856.00851;9,82
70.0856.00864;61,90
70.0856.00941;425,07
70.0499.02008;40,29
1001000453;17,88
1001000454;17,25
15.0499.00203;836,51
15.0195.00888;359,87
15.0195.00891;178,18
15.0195.01004;92,90
15.0195.01007;72,40
1001000447;17,40
1001000448;17,40
1001000449;17,40
70.0856.01028;190,00
70.0499.01636;16,90
70.0499.01635;23,90
70.0499.02749;8,90
70.0195.05985;12,50
70.0195.05986;12,50
70.0195.06003;12,50
70.0195.03051;22,90
15.0856.00183;228,54
15.0195.01034;90,80
15.0195.00938;547,87
70.0195.05628;14,00
70.0195.06004;50,00
70.0195.03083;150,00
70.0195.05106;100,00
15.0195.00700;239,90
15.0195.00701;232,95
15.0195.00708;243,50
15.0195.00709;279,89
15.0195.00937;105,90
15.0001.00281;0,17
15.0001.00429;3,75
70.0499.02665;480,00
70.0499.02722;500,00
15.0499.00201;63,69
70.0499.00910;3,75
70.0499.02555;12,50
70.0499.00476;3,75
70.0499.02506;120,00
70.0499.02494;130,00
70.0195.04110;17,80
70.0499.02662;480,00
15.0855.00009;677,28
15.0195.00698;75,00
15.0856.00192;370,60
15.0499.00202;42,79
70.0499.02666;284,20
70.0499.02724;442,40
70.0499.02663;259,00
15.0001.00397;2,30
70.0499.02654;208,60
1515500320;160,80
1515500319;63,41
15.0856.00013;2,00
70.0499.02419;733,21
15.0127.00052;7,80
80.0829.00172;4,43
15.0195.00899;355,38
15.0195.00893;349,98
15.0195.00923;739,20
15.0195.00985;107,18
15.0001.00439;0,23
1000400339;21,00
1000400340;20,80
80.0829.00174;4,07
80.0829.00182;10,15
15.0856.00193;149,39
15.0856.00196;165,70
15.0856.00195;136,50
15.0856.00191;4441,50
80.0829.00176;40,56
80.0829.00169;44,47
70.0499.02745;150,00
15.0195.00995;95,70
15.0195.00991;87,95
70.0499.01275;5,50
70.0499.02731;4,00
70.0499.02751;4,00
80.0829.00165;4,93
80.0829.00166;4,94
80.0829.00175;40,86
80.0829.00168;42,39
15.0499.00209;27,30
15.0499.00210;19,20
15.0195.00962;116,10
15.0195.00966;90,33
70.0499.02816;250,00
70.0499.02790;250,00
70.0499.02815;152,65
80.0829.00171;19,07
80.0829.00178;17,72
70.0856.00878;77,02
70.0829.00205;15,70
70.0829.00202;14,54
15.0001.00426;9,50
15.0001.00259;0,29
15.0001.00430;15,45
15.0001.00433;0,42
2020300059;54,00
15.0856.00203;1058,90
15.0856.00228;763,30
80.0499.00145;11,76
80.0829.00164;33,27
80.0127.00100;500,86
80.0127.00101;499,29
80.0127.00102;139,43
80.0127.00103;100,82
80.0127.00104;65,42
80.0127.00105;500,86
80.0127.00106;382,88
80.0127.00107;163,77
80.0127.00108;14,37
80.0127.00109;14,37
70.0856.01058;27,50
70.0856.00994;6,20
70.0856.00991;27,50
15.0001.00437;0,40
15.0001.00431;7,50
15.0001.00413;0,47
15.0001.00444;0,63
70.0863.00013;7,19
70.0856.01053;31,00
70.0856.01054;7,95
70.0856.00998;17,95
70.0856.00999;33,00
70.0856.01014;6,20
70.0856.01106;300,87
70.0856.01103;271,44
70.0856.01104;85,40
70.0856.01105;83,57
15.0001.00416;1,20
15.0001.00252;0,27
15.0001.00254;0,80
15.0001.00273;0,10
15.0001.00448;9,33
15.0001.00451;0,65
15.0001.00450;4,00
15.0001.00445;0,26
15.0001.00446;0,29
70.0856.00875;366,52
70.0499.02296;18,90
70.0856.00899;35,00
70.0499.02801;112,00
70.0499.02744;160,00
70.0499.02787;160,00
70.0856.00974;41,90
70.0856.00975;41,90
70.0856.00865;24,90
70.0499.02500;137,90
70.0499.02537;174,80
70.0856.00866;24,90
70.0856.00882;18,90
70.0499.02536;76,90
70.0195.06433;130,00
1001000083;8,10
1001000019;18,56
1001000455;6,45
15.0195.01048;86,26
80.0499.00128;345,29
15.0856.00236;430,00
70.0499.02775;1198,40
15.0856.00231;186,02
15.0856.00234;195,18
15.0856.00235;456,49
70.0195.06417;250,00
70.0195.06420;550,00
70.0195.06446;550,00
70.0499.02729;214,40
15.0856.00185;1323,78
15.0856.00188;884,87
15.0856.00230;1044,25
80.0195.00145;2790,80
15.0855.00059;6,30
80.0865.00001;460,00
15.0001.00468;0,97
15.0856.00029;4,30
15.0001.00428;0,80
2120600223;17,65
2120600224;108,47
70.0856.01055;45,60
70.0856.01056;42,90
70.0829.00187;6,88
70.0829.00183;17,00
80.0829.00177;6,60
70.0829.00186;5,00
70.0829.00185;11,00
80.0829.00170;6,90
15.0001.00419;0,15
15.0001.00411;0,08
1001000452;19,47
1000100457;6,26
80.0499.00130;379,13
70.0856.00515;154,80
70.0856.00516;111,45
15.0001.00384;0,24
70.0499.02824;455,00
15.0856.00237;148,60
15.0856.00238;146,90
15.0856.00239;182,60
15.0856.00241;36,90
70.0863.00016;24,60
70.0855.00066;21,90
15.0855.00058;16,90
15.0856.00242;141,90
15.0856.00243;104,90
80.0499.00131;81,66
70.0865.00001;75,00
15.0127.00088;0,53
15.0001.00454;14,20
70.0829.00207;12,10
1000400297;9,00
80.0499.00123;357,99
70.0001.01797;20,02
70.0001.01798;20,02
15.0127.00061;76,90
70.0001.01786;18,01
70.0001.01787;18,01
80.0499.00129;384,23
80.0499.00126;134,23
80.0499.00127;264,76
70.0856.01130;24,64
15.0856.00210;245,00
15.0856.00225;162,00
70.0863.00017;15,90
70.0856.00971;860,00
70.0856.01051;1180,00
70.0856.01126;16,50
80.0499.00125;85,35
80.0499.00121;154,89
15.0001.00399;3,80
15.0001.00028;0,13
70.0856.01113;450,00
70.0863.00025;15,58
70.0856.01132;6,23
70.0856.01131;11,03
70.0856.01100;15,19
70.0856.01080;15,87
70.0856.01099;10,39
70.0856.01079;14,54
70.0001.01811;20,02
70.0001.01812;20,02
15.0856.00077;157,00
15.0001.00421;75,00
15.0001.00070;0,60
70.0856.01197;346,00
0909400010;6,23
15.0856.00209;661,90
70.0856.01203;46,88
70.0856.01204;35,28
15.0195.00926;551,72
70.0499.02828;22,85
70.0856.01081;11,43
70.0856.01082;16,49
70.0856.01101;17,71
15.0856.00221;5000,00
15.0001.00482;12,10
15.0001.00199;0,95
15.0001.00151;7,30
1000100482;7,62
15.0856.00208;446,90
70.0829.00201;17,00
1000400150;11,33
15.0001.00452;11,23
15.0195.01086;693,56
15.0195.01083;33,33
15.0195.01082;25,27
15.0195.01080;37,08
15.0195.01079;27,50
15.0195.01076;46,38
15.0195.01075;39,57
15.0195.00815;47,06
15.0195.00814;50,18
15.0195.00801;30,62
15.0195.00784;33,13
15.0195.00705;23,04
15.0856.00205;1118,75
15.0856.00206;1418,85
15.0001.00443;0,97
70.0863.00036;650,00
80.0499.00149;72,93
70.0856.01108;69,30
70.0499.02813;15,32
15.0127.00043;10,50
15.0195.00539;6,70
15.0001.00554;4,06
15.0856.00199;1380,50
15.0856.00201;1250,60
15.0856.00212;4396,60
15.0856.00213;7778,60
15.0856.00214;2874,70
15.0856.00215;2435,80
15.0856.00219;4363,35
15.0856.00220;4363,35
15.0856.00222;1894,30
1000300061;7,92
70.0499.02163;14,50
70.0499.02171;12,40
70.0499.02158;400,00
70.0499.02837;480,00
80.0856.00074;346,00
1515500323;90,56
1000900057;16,78
2020600357;1799,00
2020600359;699,00
15.0001.00401;0,93
70.0499.02840;180,00
70.0856.01269;850,00
70.0856.01272;110,00
1001000303;22,50
15.0856.00216;19,00
15.0856.00217;19,00
15.0856.00223;19,00
15.0856.00224;19,00
15.0195.01051;77,10
15.0195.00988;198,00
15.0001.00562;16,80
15.0001.00563;16,80
70.0856.01207;110,00
15.0001.00558;0,80
70.0001.03631;4,42
80.0001.00521;350,00
80.0001.00516;350,00
80.0001.00520;350,00
70.0829.00200;12,05
15.0001.00602;5,00
15.0856.00251;236,50
15.0856.00252;314,50
70.0856.01292;26,62
70.0856.01295;37,89
1515500324;70,52
15.0195.00393;6,70
70.0001.03625;25,01
70.0001.03656;13,37
70.0001.03657;13,80
70.0001.03659;8,95
70.0001.04405;9,49
15.0195.00677;32,70
2120100063;25,50
70.0001.04644;5,00
70.0856.01284;15,50
70.0856.01283;12,46
70.0856.01299;12,46
70.0856.01282;16,90
70.0001.04157;332,70
70.0001.04338;332,70
70.0001.04314;332,70
70.0001.04332;11,98
70.0001.04333;11,98
70.0001.04324;12,10
70.0001.04335;12,10
70.0001.03604;12,10
70.0001.03606;12,10
70.0001.04167;12,10
70.0001.04403;65,50
70.0001.04380;148,65
70.0001.04384;148,65
70.0001.03602;12,10
2020300103;59,25
70.0499.01976;65,61
70.0499.02011;38,16
70.0499.02468;22,05
70.0499.02467;28,71
70.0499.02206;11,16
70.0499.02464;62,01
70.0499.02207;79,56
70.0499.01999;17,01
70.0499.02466;15,21
70.0499.02465;13,05
70.0856.01305;29,19
2020600365;234,00
70.0127.00028;32,00
70.0856.00960;13,02
70.0856.01037;205,21
70.0856.01039;159,64
70.0856.01038;262,37
70.0856.01171;171,19
70.0856.00963;119,44
70.0856.00964;205,24
70.0856.00965;236,53
70.0856.00966;199,76
15.0195.00830;14,50
70.0856.01286;153,00
70.0856.01288;153,00
70.0856.01314;218,00
70.0856.01297;29,90
70.0856.01298;29,90
70.0001.04546;115,00
70.0001.04550;115,00
70.0001.01620;3,31
70.0001.02323;10,70
70.0001.04096;7,78
70.0001.01038;7,87
70.0001.04553;144,62
70.0001.02349;5,62
70.0001.04545;153,66
70.0856.01313;80,00
15.0195.00834;496,80
15.0001.00475;0,31
9992200074;68,00
70.0856.01320;490,20
1001000207;6,65
70.0499.02808;520,00
70.0856.00588;20,90
70.0195.06603;350,00
70.0195.06611;600,00
70.0195.06634;600,00
70.0856.01322;646,20
2020400129;49,52
70.0856.01326;80,00
70.0856.01327;80,00
70.0499.02081;380,00
70.0856.01324;701,50
2120400133;139,50
70.0499.02089;39,78
80.0499.00146;70,33
719;0,92
70.0856.01170;180,00
70.0856.00954;120,00
